PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Lahti, K; Laurila, A; Enberg, K; Piironen, J								Variation in aggressive behaviour and growth rate between populations and migratory forms in the brown trout, Salmo trutta								ANIMAL BEHAVIOUR				62				935	944		10.1006/anbe.2001.1821			NOV 2001	2001										50							WOS:000172719700012		
J	Huber, L; Rechberger, S; Taborsky, M								Social learning affects object exploration and manipulation in keas, Nestor notabilis								ANIMAL BEHAVIOUR				62				945	954		10.1006/anbe.2001.1822			NOV 2001	2001										62							WOS:000172719700013		
J	Hutchings, MR; Gordon, IJ; Kyriazakis, I; Jackson, F								Sheep avoidance of faeces-contaminated patches leads to a trade-off between intake rate of forage and parasitism in subsequent foraging decisions								ANIMAL BEHAVIOUR				62				955	964		10.1006/anbe.2001.1837			NOV 2001	2001										51							WOS:000172719700014		
J	Tchabovsky, AV; Popov, SV; Krasnov, BR								Intra- and interspecific variation in vigilance and foraging of two gerbillid rodents, Rhombomys opimus and Psammomys obesus: the effect of social environment								ANIMAL BEHAVIOUR				62				965	972		10.1006/anbe.2001.1833			NOV 2001	2001										25							WOS:000172719700015		
J	Wright, J; Berg, E; De Kort, SR; Khazin, V; Maklakov, AA								Cooperative sentinel behaviour in the Arabian babbler								ANIMAL BEHAVIOUR				62				973	979		10.1006/anbe.2001.1838			NOV 2001	2001										34							WOS:000172719700016		
J	Stach, S; Giurfa, M								How honeybees generalize visual patterns to their mirror image and left-right transformation								ANIMAL BEHAVIOUR				62				981	991		10.1006/anbe.2001.1839			NOV 2001	2001										7							WOS:000172719700017		
J	Brodin, A								Mass-dependent predation and metabolic expenditure in wintering birds: is there a trade-off between different forms of predation?								ANIMAL BEHAVIOUR				62				993	999		10.1006/anbe.2001.1844			NOV 2001	2001										44							WOS:000172719700018		
J	Aparicio, JM; Cordero, PJ; Veiga, JP								A test of the hypothesis of mate choice based on heterozygosity in the spotless starling								ANIMAL BEHAVIOUR				62				1001	1006		10.1006/anbe.2001.1840			NOV 2001	2001										42							WOS:000172719700019		
J	Schuck-Paim, C; Alonso, WJ								Deciding where to settle: conspecific attraction and web site selection in the orb-web spider Nephilengys cruentata								ANIMAL BEHAVIOUR				62				1007	1012		10.1006/anbe.2001.1841			NOV 2001	2001										25							WOS:000172719700020		
J	Maddocks, SA; Cuthill, IC; Goldsmith, AR; Sherwin, CM								Behavioural and physiological effects of absence of ultraviolet wavelengths for domestic chicks								ANIMAL BEHAVIOUR				62				1013	1019		10.1006/anbe.2001.1842			NOV 2001	2001										31							WOS:000172719700021		
J	Ward, AJW; Krause, J								Body length assortative shoaling in the European minnow, Phoxinus phoxinus								ANIMAL BEHAVIOUR				62				617	621		10.1006/anbe.2001.1785			OCT 2001	2001										59							WOS:000172189400001		
J	Maan, ME; Groothuis, TGG; Wittenberg, J								Escalated fighting despite predictors of conflict outcome: solving the paradox in a South American cichlid fish								ANIMAL BEHAVIOUR				62				623	634		10.1006/anbe.2001.1819			OCT 2001	2001										32							WOS:000172189400002		
J	Franks, NR; Sendova-Franks, AB; Anderson, C								Division of labour within teams of New World and Old World army ants								ANIMAL BEHAVIOUR				62				635	642		10.1006/anbe.2001.1794			OCT 2001	2001										32							WOS:000172189400003		
J	Anderson, C; Franks, NR; McShea, DW								The complexity and hierarchical structure of tasks in insect societies								ANIMAL BEHAVIOUR				62				643	651		10.1006/anbe.2001.1795			OCT 2001	2001										31							WOS:000172189400004		
J	Sherratt, TN; Forbes, MR								Sexual differences in coloration of Coenagrionid damselflies (Odonata): a case of intraspecific aposematism?								ANIMAL BEHAVIOUR				62				653	660		10.1006/anbe.2001.1789			OCT 2001	2001										21							WOS:000172189400005		
J	Gauthier-Clerc, M; Le Maho, Y; Gendner, JP; Durant, J; Handrich, Y								State-dependent decisions in long-term fasting king penguins, Aptenodytes patagonicus, during courtship and incubation								ANIMAL BEHAVIOUR				62				661	669		10.1006/anbe.2001.1803			OCT 2001	2001										51							WOS:000172189400006		
J	Shingleton, AW; Foster, WA								Behaviour, morphology and the division of labour in two soldier-producing aphids								ANIMAL BEHAVIOUR				62				671	679		10.1006/anbe.2001.1796			OCT 2001	2001										18							WOS:000172189400007		
J	Durier, V; Rivault, C								Effects of spatial knowledge and feeding experience on foraging choices in German cockroaches								ANIMAL BEHAVIOUR				62				681	688		10.1006/anbe.2001.1807			OCT 2001	2001										22							WOS:000172189400008		
J	Gil, D; Cobb, JLS; Slater, PJB								Song characteristics are age dependent in the willow warbler, Phylloscopus trochilus								ANIMAL BEHAVIOUR				62				689	694		10.1006/anbe.2001.1812			OCT 2001	2001										73							WOS:000172189400009		
J	Pryke, SR; Lawes, MJ; Andersson, S								Agonistic carotenoid signalling in male red-collared widowbirds: aggression related to the colour signal of both the territory owner and model intruder								ANIMAL BEHAVIOUR				62				695	704		10.1006/anbe.2001.1804			OCT 2001	2001										112							WOS:000172189400010		
J	Gray, CM; Hamer, KC								Prefledging mass recession in Manx shearwaters: parental desertion or nestling anorexia?								ANIMAL BEHAVIOUR				62				705	709		10.1006/anbe.2001.1813			OCT 2001	2001										19							WOS:000172189400011		
J	Kudo, H; Dunbar, RIM								Neocortex size and social network size in primates								ANIMAL BEHAVIOUR				62				711	722		10.1006/anbe.2001.1808			OCT 2001	2001										169							WOS:000172189400012		
J	Jovani, R; Serrano, D								Feather mites (Astigmata) avoid moulting wing feathers of passerine birds								ANIMAL BEHAVIOUR				62				723	727		10.1006/anbe.2001.1814			OCT 2001	2001										24							WOS:000172189400013		
J	Hill, PSM; Hollis, J; Wells, H								Foraging decisions in nectarivores: unexpected interactions between flower constancy and energetic rewards								ANIMAL BEHAVIOUR				62				729	737		10.1006/anbe.2001.1775			OCT 2001	2001										38							WOS:000172189400014		
J	Petersen, AD; Lombardo, MP; Power, HW								Left-sided directional bias of cloacal contacts during tree swallow copulations								ANIMAL BEHAVIOUR				62				739	741		10.1006/anbe.2001.1791			OCT 2001	2001										12							WOS:000172189400015		
J	Mauck, RA; Harkless, KC								The effect of group membership on hiding behaviour in the northern rock barnacle, Semibalanus balanoides								ANIMAL BEHAVIOUR				62				743	748		10.1006/anbe.2001.1798			OCT 2001	2001										18							WOS:000172189400016		
J	Switzer, PV; Stamps, JA; Mangel, M								When should a territory resident attack?								ANIMAL BEHAVIOUR				62				749	759		10.1006/anbe.2001.1799			OCT 2001	2001										33							WOS:000172189400017		
J	Wisenden, BD; Millard, MC								Aquatic flatworms use chemical cues from injured conspecifics to assess predation risk and to associate risk with novel cues								ANIMAL BEHAVIOUR				62				761	766		10.1006/anbe.2001.1797			OCT 2001	2001										72							WOS:000172189400018		
J	Baker, MC; Baker, EM; Baker, MSA								Island and island-like effects on vocal repertoire of singing honeyeaters								ANIMAL BEHAVIOUR				62				767	774		10.1006/anbe.2001.1800			OCT 2001	2001										24							WOS:000172189400019		
J	Bell, AM								Effects of an endocrine disrupter on courtship and aggressive behaviour of male three-spined stickleback, Gasterosteus aculeatus								ANIMAL BEHAVIOUR				62				775	780		10.1006/anbe.2001.1824			OCT 2001	2001										91							WOS:000172189400020		
J	Ehman, KD; Scott, ME								Urinary odour preferences of MHC congenic female mice, Mus domesticus: implications for kin recognition and detection of parasitized males								ANIMAL BEHAVIOUR				62				781	789		10.1006/anbe.2001.1805			OCT 2001	2001										59							WOS:000172189400021		
J	Schank, JC								Oestrous and birth synchrony in Norway rats, Rattus norvegicus								ANIMAL BEHAVIOUR				62				409	415		10.1006/anbe.2001.1757			SEP 2001	2001										7							WOS:000171727900002		
J	Adamo, SA; Jensen, M; Younger, M								Changes in lifetime immunocompetence in male and female Gryllus texensis (formerly G-integer): trade-offs between immunity and reproduction								ANIMAL BEHAVIOUR				62				417	425		10.1006/anbe.2001.1786			SEP 2001	2001										162							WOS:000171727900003		
J	Zeh, JA; Zeh, DW								Spontaneous abortion depresses female sexual receptivity in a viviparous arthropod								ANIMAL BEHAVIOUR				62				427	433		10.1006/anbe.2001.1790			SEP 2001	2001										8							WOS:000171727900004		
J	Thusius, KJ; Peterson, KA; Dunn, PO; Whittingham, LA								Male mask size is correlated with mating success in the common yellowthroat								ANIMAL BEHAVIOUR				62				435	446		10.1006/anbe.2001.1758			SEP 2001	2001										70							WOS:000171727900005		
J	Robinette, RL; Ha, JC								Social and ecological factors influencing vigilance by northwestern crows, Corvus caurinus								ANIMAL BEHAVIOUR				62				447	452		10.1006/anbe.2001.1772			SEP 2001	2001										42							WOS:000171727900006		
J	Jones, JS; Wynne-Edwards, KE								Paternal behaviour in biparental hamsters, Phodopus campbelli, does not require contact with the pregnant female								ANIMAL BEHAVIOUR				62				453	463		10.1006/anbe.2001.1765			SEP 2001	2001										29							WOS:000171727900007		
J	Childress, MJ; Herrnkind, WF								The guide effect influence on the gregariousness of juvenile Caribbean spiny lobsters								ANIMAL BEHAVIOUR				62				465	472		10.1006/anbe.2001.1760			SEP 2001	2001										75							WOS:000171727900008		
J	Payne, RB; Woods, JL; Payne, LL								Parental care in estrildid finches: experimental tests of a model of Vidua brood parasitism								ANIMAL BEHAVIOUR				62				473	483		10.1006/anbe.2001.1773			SEP 2001	2001										46							WOS:000171727900009		
J	Soltis, J; Thomsen, R; Takenaka, O								The interaction of male and female reproductive strategies and paternity in wild Japanese macaques, Macaca fuscata								ANIMAL BEHAVIOUR				62				485	494		10.1006/anbe.2001.1774			SEP 2001	2001										68							WOS:000171727900010		
J	Bon, R; Rideau, C; Villaret, JC; Joachim, J								Segregation is not only a matter of sex in Alpine ibex, Capra ibex ibex								ANIMAL BEHAVIOUR				62				495	504		10.1006/anbe.2001.1776			SEP 2001	2001										67							WOS:000171727900011		
J	Briffa, M; Elwood, RW								Motivational change during shell fights in the hermit crab Pagurus bernhardus								ANIMAL BEHAVIOUR				62				505	510		10.1006/anbe.2001.1764			SEP 2001	2001										39							WOS:000171727900012		
J	Beckers, GJL; Ten Cate, C								Perceptual relevance of species-specific differences in acoustic signal structure in Streptopelia doves								ANIMAL BEHAVIOUR				62				511	518		10.1006/anbe.2001.1768			SEP 2001	2001										17							WOS:000171727900013		
J	Richardson, DS; Burke, T								Extrapair paternity and variance in reproductive success related to breeding density in Bullock's orioles								ANIMAL BEHAVIOUR				62				519	525		10.1006/anbe.2001.1778			SEP 2001	2001										49							WOS:000171727900014		
J	Kilpi, M; Ost, M; Lindstrom, K; Rita, H								Female characteristics and parental care mode in the creching system of eiders, Somateria mollissima								ANIMAL BEHAVIOUR				62				527	534		10.1006/anbe.2001.1784			SEP 2001	2001										36							WOS:000171727900015		
J	Bean, D; Cook, JM								Male mating tactics and lethal combat in the nonpollinating fig wasp Sycoscapter australis								ANIMAL BEHAVIOUR				62				535	542		10.1006/anbe.2001.1779			SEP 2001	2001										50							WOS:000171727900016		
J	Inglis, IR; Langton, S; Forkman, B; Lazarus, J								An information primacy model of exploratory and foraging behaviour								ANIMAL BEHAVIOUR				62				543	557		10.1006/anbe.2001.1780			SEP 2001	2001										67							WOS:000171727900017		
J	Denoel, M; Poncin, P; Ruwet, JC								Sexual compatibility between two heterochronic morphs in the Alpine newt, Triturus alpestris								ANIMAL BEHAVIOUR				62				559	566		10.1006/anbe.2001.1793			SEP 2001	2001										36							WOS:000171727900018		
J	Visalberghi, E; Addessi, E								Acceptance of novel foods in capuchin monkeys: do specific social facilitation and visual stimulus enhancement play a role?								ANIMAL BEHAVIOUR				62				567	576		10.1006/anbe.2001.1787			SEP 2001	2001										41							WOS:000171727900019		
J	Griffin, AS; Evans, CS; Blumstein, DT								Learning specificity in acquired predator recognition								ANIMAL BEHAVIOUR				62				577	589		10.1006/anbe.2001.1781			SEP 2001	2001										148							WOS:000171727900020		
J	Swaney, W; Kendal, J; Capon, H; Brown, C; Laland, KN								Familiarity facilitates social learning of foraging behaviour in the guppy								ANIMAL BEHAVIOUR				62				591	598		10.1006/anbe.2001.1788			SEP 2001	2001										153							WOS:000171727900021		
J	Ugolini, A								Relationship between compass systems of orientation in equatorial sandhoppers								ANIMAL BEHAVIOUR				62				193	199		10.1006/anbe.2001.1766			AUG 2001	2001										23							WOS:000171088000001		
J	Koga, T; Backwell, PRY; Christy, JH; Murai, M; Kasuya, E								Male-biased predation of a fiddler crab								ANIMAL BEHAVIOUR				62				201	207		10.1006/anbe.2001.1740			AUG 2001	2001										67							WOS:000171088000002		
J	Wemelsfelder, F; Hunter, TEA; Mendl, MT; Lawrence, AB								Assessing the 'whole animal': a free choice profiling approach								ANIMAL BEHAVIOUR				62				209	220		10.1006/anbe.2001.1741			AUG 2001	2001										166							WOS:000171088000003		
J	Sauter, A; Brown, MJF								To copulate or not? The importance of female status and behavioural variation in predicting copulation in a bumblebee								ANIMAL BEHAVIOUR				62				221	226		10.1006/anbe.2001.1742			AUG 2001	2001										18							WOS:000171088000004		
J	Hart, AG; Ratnieks, FLW								Leaf caching in the leafcutting ant Atta colombica: organizational shift, task partitioning and making the best of a bad job								ANIMAL BEHAVIOUR				62				227	234		10.1006/anbe.2001.1743			AUG 2001	2001										25							WOS:000171088000005		
J	Danhardt, J; Lindstrom, A								Optimal departure decisions of songbirds from an experimental stopover site and the significance of weather								ANIMAL BEHAVIOUR				62				235	243		10.1006/anbe.2001.1749			AUG 2001	2001										65							WOS:000171088000006		
J	Wiltschko, R; Munro, U; Ford, H; Wiltschko, W								Orientation in migratory birds: time-associated relearning of celestial cues								ANIMAL BEHAVIOUR				62				245	250		10.1006/anbe.2001.1751			AUG 2001	2001										18							WOS:000171088000007		
J	Sakai, Y; Kohda, M; Kuwamura, T								Effect of changing harem on timing of sex change in female cleaner fish Labroides dimidiatus								ANIMAL BEHAVIOUR				62				251	257		10.1006/anbe.2001.1761			AUG 2001	2001										15							WOS:000171088000008		
J	Lopez, P; Martin, J								Chemosensory predator recognition induces specific defensive behaviours in a fossorial amphisbaenian								ANIMAL BEHAVIOUR				62				259	264		10.1006/anbe.2001.1762			AUG 2001	2001										21							WOS:000171088000009		
J	Schino, G								Grooming, competition and social rank among female primates: a meta-analysis								ANIMAL BEHAVIOUR				62				265	271		10.1006/anbe.2001.1750			AUG 2001	2001										150							WOS:000171088000010		
J	Smiseth, PT; Lorentsen, SH								Begging and parent-offspring conflict in grey seals								ANIMAL BEHAVIOUR				62				273	279		10.1006/anbe.2001.1763			AUG 2001	2001										12							WOS:000171088000011		
J	Pratt, SC; Pierce, NE								The cavity-dwelling ant Leptothorax curvispinosus uses nest geometry to discriminate between potential homes								ANIMAL BEHAVIOUR				62				281	287		10.1006/anbe.2001.1777			AUG 2001	2001										39							WOS:000171088000012		
J	Schradin, C; Anzenberger, G								Costs of infant carrying in common marmosets, Callithrix jacchus: an experimental analysis								ANIMAL BEHAVIOUR				62				289	295		10.1006/anbe.2001.1767			AUG 2001	2001										41							WOS:000171088000013		
J	Hopp, SL; Jablonski, P; Brown, JL								Recognition of group membership by voice in Mexican jays, Aphelocoma ultramarina								ANIMAL BEHAVIOUR				62				297	303		10.1006/anbe.2001.1745			AUG 2001	2001										32							WOS:000171088000014		
J	Cynx, J; Von Rad, U								Immediate and transitory effects of delayed auditory feedback on bird song production								ANIMAL BEHAVIOUR				62				305	312		10.1006/anbe.2001.1744			AUG 2001	2001										32							WOS:000171088000015		
J	Cerchio, S; Jacobsen, JK; Norris, TF								Temporal and geographical variation in songs of humpback whales, Megaptera novaeangliae: synchronous change in Hawaiian and Mexican breeding assemblages								ANIMAL BEHAVIOUR				62				313	329		10.1006/anbe.2001.1747			AUG 2001	2001										73							WOS:000171088000016		
J	Cristol, DA								American crows cache less preferred walnuts								ANIMAL BEHAVIOUR				62				331	336		10.1006/anbe.2001.1748			AUG 2001	2001										13							WOS:000171088000017		
J	Hofmann, HA; Schildberger, K								Assessment of strength and willingness to fight during aggressive encounters in crickets								ANIMAL BEHAVIOUR				62				337	348		10.1006/anbe.2001.1746			AUG 2001	2001										105							WOS:000171088000018		
J	Fullard, JH; Napoleone, N								Diel flight periodicity and the evolution of auditory defences in the Macrolepidoptera								ANIMAL BEHAVIOUR				62				349	368		10.1006/anbe.2001.1753			AUG 2001	2001										39							WOS:000171088000019		
J	Gowans, S; Whitehead, H; Hooker, SK								Social organization in northern bottlenose whales, Hyperoodon ampullatus: not driven by deep-water foraging?								ANIMAL BEHAVIOUR				62				369	377		10.1006/anbe.2001.1756			AUG 2001	2001										52							WOS:000171088000020		
J	Part, T								The effects of territory quality on age-dependent reproductive performance in the northern wheatear, Oenanthe oenanthe								ANIMAL BEHAVIOUR				62				379	388		10.1006/anbe.2001.1754			AUG 2001	2001										70							WOS:000171088000021		
J	Fischer, JH; Freake, MJ; Borland, SC; Phillips, JB								Evidence for the use of magnetic map information by an amphibian								ANIMAL BEHAVIOUR				62				1	10		10.1006/anbe.2000.1722			JUL 2001	2001										74							WOS:000170395600001		
J	Lazaro-Perea, C								Intergroup interactions in wild common marmosets, Callithrix jacchus: territorial defence and assessment of neighbours								ANIMAL BEHAVIOUR				62				11	21		10.1006/anbe.2000.1726			JUL 2001	2001										111							WOS:000170395600002		
J	Webster, SJ; Lefebvre, L								Problem solving and neophobia in a columbiform-passeriform assemblage in Barbados								ANIMAL BEHAVIOUR				62				23	32		10.1006/anbe.2000.1725			JUL 2001	2001										109							WOS:000170395600003		
J	Shelly, TE								Lek size and female visitation in two species of tephritid fruit flies								ANIMAL BEHAVIOUR				62				33	40		10.1006/anbe.2000.1723			JUL 2001	2001										29							WOS:000170395600004		
J	Galef, BG; Whiskin, EE								Interaction of social and individual learning in food preferences of Norway rats								ANIMAL BEHAVIOUR				62				41	46		10.1006/anbe.2000.1721			JUL 2001	2001										35							WOS:000170395600005		
J	Di Bitetti, MS; Janson, CH								Social foraging and the finder's share in capuchin monkeys, Cebus apella								ANIMAL BEHAVIOUR				62				47	56		10.1006/anbe.2000.1730			JUL 2001	2001										106							WOS:000170395600006		
J	Arathi, HS; Spivak, M								Influence of colony genotypic composition on the performance of hygienic behaviour in the honeybee, Apis mellifera L.								ANIMAL BEHAVIOUR				62				57	66		10.1006/anbe.2000.1731			JUL 2001	2001										52							WOS:000170395600007		
J	Simpkins, MA; Kelly, BP; Wartzok, D								Three-dimensional analysis of search behaviour by ringed seals								ANIMAL BEHAVIOUR				62				67	72		10.1006/anbe.2000.1734			JUL 2001	2001										19							WOS:000170395600008		
J	Janzen, FJ; Morjan, CL								Repeatability of microenvironment-specific nesting behaviour in a turtle with environmental sex determination								ANIMAL BEHAVIOUR				62				73	82		10.1006/anbe.2000.1732			JUL 2001	2001										79							WOS:000170395600009		
J	Chuang-Dobbs, HC; Webster, MS; Holmes, RT								Paternity and parental care in the black-throated blue warbler, Dendroica caerulescens								ANIMAL BEHAVIOUR				62				83	92		10.1006/anbe.2001.1733			JUL 2001	2001										37							WOS:000170395600010		
J	Grinnell, J; McComb, K								Roaring and social communication in African lions: the limitations imposed by listeners								ANIMAL BEHAVIOUR				62				93	98		10.1006/anbe.2001.1735			JUL 2001	2001										25							WOS:000170395600011		
J	Als, TD; Nash, DR; Boomsma, JJ								Adoption of parasitic Maculinea alcon caterpillars (Lepidoptera : Lycaenidae) by three Myrmica ant species								ANIMAL BEHAVIOUR				62				99	106		10.1006/anbe.2001.1716			JUL 2001	2001										38							WOS:000170395600012		
J	Grieco, F								Short-term regulation of food-provisioning rate and effect on prey size in blue tits, Parus caeruleus								ANIMAL BEHAVIOUR				62				107	116		10.1006/anbe.2001.1736			JUL 2001	2001										32							WOS:000170395600013		
J	Gray, CM; Hamer, KC								Food-provisioning behaviour of male and female Manx shearwaters, Puffinus puffinus								ANIMAL BEHAVIOUR				62				117	121		10.1006/anbe.2001.1717			JUL 2001	2001										76							WOS:000170395600014		
J	Jouvetin, P; Bried, J								The effect of mate choice on speciation in snow petrels								ANIMAL BEHAVIOUR				62				123	132		10.1006/anbe.2001.1713			JUL 2001	2001										18							WOS:000170395600015		
J	Katvala, M; Kaitala, A								Male choice for current female fecundity in a polyandrous egg-carrying bug								ANIMAL BEHAVIOUR				62				133	137		10.1006/anbe.2001.1737			JUL 2001	2001										24							WOS:000170395600016		
J	Denny, AJ; Wright, J; Grief, B								Foraging efficiency in the wood ant, Formica rufa: is time of the essence in trail following?								ANIMAL BEHAVIOUR				62				139	146		10.1006/anbe.2001.1718			JUL 2001	2001										24							WOS:000170395600017		
J	Kokita, T; Nakazono, A								Sexual conflict over mating system: the case of a pair-territorial filefish without parental care								ANIMAL BEHAVIOUR				62				147	155		10.1006/anbe.2001.1738			JUL 2001	2001										17							WOS:000170395600018		
J	Amos, W; Wilmer, JW; Kokko, H								Do female grey seals select genetically diverse mates?								ANIMAL BEHAVIOUR				62				157	164		10.1006/anbe.2001.1739			JUL 2001	2001										30							WOS:000170395600019		
J	Dani, FR; Jones, GR; Destri, S; Spencer, SH; Turillazzi, S								Deciphering the recognition signature within the cuticular chemical profile of paper wasps								ANIMAL BEHAVIOUR				62				165	171		10.1006/anbe.2001.1714			JUL 2001	2001										142							WOS:000170395600020		
J	Cote, SD; Festa-Bianchet, M								Reproductive success in female mountain goats: the influence of age and social rank								ANIMAL BEHAVIOUR				62				173	181		10.1006/anbe.2001.1719			JUL 2001	2001										100							WOS:000170395600021		
J	Stout, JC; Goulson, D								The use of conspecific and interspecific scent marks by foraging bumblebees and honeybees								ANIMAL BEHAVIOUR				62				183	189		10.1006/anbe.2001.1729			JUL 2001	2001										82							WOS:000170395600022		
J	Krams, I								Communication in crested tits and the risk of predation								ANIMAL BEHAVIOUR				61				1065	1068		10.1006/anbe.2001.1702			JUN 2001	2001										47							WOS:000169734200003		
J	Walls, SS; Kenward, RE								Spatial consequences of relatedness and age in buzzards								ANIMAL BEHAVIOUR				61				1069	1078		10.1006/anbe.2001.1696			JUN 2001	2001										28							WOS:000169734200004		
J	Wauters, LA; Gurnell, J; Martinoli, A; Tosi, G								Does interspecific competition with introduced grey squirrels affect foraging and food choice of Eurasian red squirrels?								ANIMAL BEHAVIOUR				61				1079	1091		10.1006/anbe.2001.1703			JUN 2001	2001										30							WOS:000169734200005		
J	Leung, B; Forbes, MR; Baker, RL								Nutritional stress and behavioural immunity of damselflies								ANIMAL BEHAVIOUR				61				1093	1099		10.1006/anbe.2001.1693			JUN 2001	2001										20							WOS:000169734200006		
J	Richards, SA; De Roos, AM								When is habitat assessment an advantage when foraging?								ANIMAL BEHAVIOUR				61				1101	1112		10.1006/anbe.2001.1683			JUN 2001	2001										11							WOS:000169734200007		
J	Smith, RD; Ruxton, GD; Cresswell, W								Patch choice decisions of wild blackbirds: the role of preharvest public information								ANIMAL BEHAVIOUR				61				1113	1124		10.1006/anbe.2001.1704			JUN 2001	2001										12							WOS:000169734200008		
J	Gonzalez-Solis, J; Sokolov, E; Becker, PH								Courtship feedings, copulations and paternity in common terns, Sterna hirundo								ANIMAL BEHAVIOUR				61				1125	1132		10.1006/anbe.2001.1711			JUN 2001	2001										39							WOS:000169734200009		
J	Shine, R; O'Connor, D; Lemaster, MP; Mason, RT								Pick on someone your own size: ontogenetic shifts in mate choice by male garter snakes result in size-assortative mating								ANIMAL BEHAVIOUR				61				1133	1141		10.1006/anbe.2001.1712			JUN 2001	2001										63							WOS:000169734200010		
J	Valdimarsson, SK; Metcalfe, NB								Is the level of aggression and dispersion in territorial fish dependent on light intensity?								ANIMAL BEHAVIOUR				61				1143	1149		10.1006/anbe.2001.1710			JUN 2001	2001										45							WOS:000169734200011		
J	Lichtenstein, G								Selfish begging by screaming cowbirds, a mimetic brood parasite of the bay-winged cowbird								ANIMAL BEHAVIOUR				61				1151	1158		10.1006/anbe.2000.1688			JUN 2001	2001										32							WOS:000169734200012		
J	Palombit, RA; Cheney, DL; Seyfarth, RM								Female-female competition for male 'friends' in wild chacma baboons, Papio cynocephalus ursinus								ANIMAL BEHAVIOUR				61				1159	1171		10.1006/anbe.2000.1690			JUN 2001	2001										51							WOS:000169734200013		
